DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20041230,1.20383,1.20773,1.19625,1.20128,125253.97
20050102,1.20235,1.2121,1.1989,1.20728,173659.9
20050103,1.20735,1.22665,1.20494,1.22405,177279.07
20050104,1.22412,1.23256,1.21845,1.22518,176647.33
20050105,1.22525,1.23914,1.22279,1.23503,175863.45
20050106,1.23495,1.23791,1.22294,1.23121,178378.64
20050109,1.2328,1.23378,1.21788,1.22274,175808.37
20050110,1.22281,1.2238,1.21371,1.21894,179955.73
20050111,1.2191,1.22138,1.1943,1.20158,176445.65
20050112,1.20165,1.20544,1.19892,1.20172,179099.35
20050113,1.20187,1.22085,1.20151,1.21725,183809.33
20050116,1.21683,1.21824,1.21178,1.21688,171713.06
20050117,1.21695,1.22585,1.2169,1.22213,124846.35
20050118,1.22235,1.23047,1.21654,1.22718,177023.66
20050119,1.22725,1.23616,1.22591,1.23371,180607.66
20050120,1.23375,1.23498,1.2181,1.22199,178578.08
20050123,1.22147,1.22656,1.21394,1.22454,174861.48
20050124,1.22477,1.24037,1.22126,1.23537,176579.76
20050125,1.2355,1.238,1.22742,1.23193,177898.53
20050126,1.23195,1.2425,1.23088,1.23692,180181.49
20050127,1.23695,1.24609,1.2364,1.23851,176385.05
20050130,1.23957,1.24445,1.22924,1.23935,176755.24
20050131,1.23917,1.24347,1.23406,1.23571,175916.85
20050201,1.2359,1.24126,1.23066,1.2378,176391.89
20050202,1.23795,1.24543,1.23705,1.24048,176936.25
20050203,1.24055,1.24988,1.23686,1.24884,174944.43
20050206,1.24924,1.25783,1.24802,1.25498,171755.93
20050207,1.25505,1.25707,1.24499,1.24611,177663.95
20050208,1.24628,1.25183,1.24536,1.24708,177079.96
20050209,1.24727,1.25547,1.23829,1.24185,174582.03
20050210,1.24188,1.24327,1.23553,1.23611,174461.81
20050213,1.23583,1.23823,1.22862,1.2324,176183.24
20050214,1.23255,1.2367,1.22826,1.23005,177630.14
20050215,1.23005,1.24476,1.22882,1.23657,176027.58
20050216,1.23661,1.2372,1.226,1.22936,173389.96
20050217,1.22935,1.23306,1.22514,1.23119,177138.54
20050220,1.23117,1.23549,1.22775,1.23268,171741.45
20050221,1.23275,1.23489,1.22321,1.22452,176892.87
20050222,1.22465,1.2459,1.22423,1.24459,180213.64
20050223,1.24475,1.2492,1.23792,1.23838,182279.73
20050224,1.23847,1.24472,1.23756,1.23819,176924.91
20050227,1.23903,1.23915,1.22674,1.23368,175497.46
20050228,1.23373,1.24455,1.23191,1.24059,176873.36
20050301,1.24053,1.2457,1.23733,1.23845,178577.33
20050302,1.23843,1.24886,1.2375,1.24338,177131.24
20050303,1.24345,1.24491,1.22854,1.2312,174429.64
20050306,1.23163,1.23459,1.22747,1.22888,171522.27
20050307,1.22895,1.22983,1.21204,1.21248,176812.63
20050308,1.21255,1.21364,1.19929,1.20658,176792.93
20050309,1.2065,1.20683,1.19835,1.20435,179236.37
20050310,1.20465,1.21068,1.19976,1.20605,178428.77
20050313,1.20535,1.20926,1.20263,1.20677,174770.43
20050314,1.20663,1.20859,1.19762,1.20684,174626.96
20050315,1.20695,1.20775,1.1999,1.20445,176600.25
20050316,1.20455,1.20902,1.19758,1.20069,178343.63
20050317,1.20076,1.20737,1.19927,1.20181,175427.55
20050320,1.20323,1.21355,1.20107,1.21105,180417.14
20050321,1.21095,1.21235,1.19814,1.20861,175271.24
20050322,1.2087,1.21753,1.20653,1.21487,193888.93
20050323,1.2151,1.21938,1.21161,1.21348,195691.57
20050324,1.21374,1.21872,1.21243,1.21788,186453.49
20050327,1.21782,1.22614,1.21604,1.21792,208371.13
20050328,1.2178,1.21903,1.20745,1.20987,208940.97
20050329,1.20998,1.21806,1.20516,1.21628,209623.23
20050330,1.21619,1.21712,1.20804,1.2099,209163.36
20050331,1.20995,1.21817,1.20619,1.21397,207922.77
20050403,1.214,1.22186,1.21398,1.22125,214161.68
20050404,1.22103,1.2251,1.21616,1.21675,207496.46
20050405,1.21697,1.22461,1.21579,1.22131,205531.52
20050406,1.2213,1.22332,1.21743,1.22214,221909.75
20050407,1.22202,1.23124,1.22202,1.22794,205412.85
20050410,1.22858,1.23594,1.22344,1.23239,228393.67
