DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20040310,0.74479,0.75047,0.73135,0.73679,2488552.178
20040311,0.73659,0.73705,0.7249,0.73288,2482392.672
20040314,0.73095,0.73805,0.72864,0.73576,2468795.423
20040315,0.73593,0.74365,0.73464,0.74213,2471233.549
20040316,0.74192,0.74355,0.7359,0.74081,2468297.052
20040317,0.74107,0.75308,0.7392,0.75065,2473045.82
20040318,0.75072,0.7526,0.74393,0.74879,2465927.435
20040321,0.74724,0.75573,0.74244,0.75265,2448368.849
20040322,0.75285,0.75437,0.74881,0.75229,2441241.545
20040323,0.75203,0.75465,0.74296,0.7439,2483897.87
20040324,0.74415,0.74487,0.7367,0.73849,2480770.802
20040325,0.73823,0.74732,0.73745,0.74566,2468123.707
20040328,0.74507,0.74893,0.74279,0.746,2479093.736
20040329,0.74646,0.75555,0.7457,0.75252,2295755.276
20040330,0.75258,0.7669,0.75251,0.76628,2524697.543
20040331,0.76611,0.7691,0.75934,0.76635,2530023.805
20040401,0.7663,0.76743,0.75568,0.75708,2506565.715
20040404,0.75504,0.75962,0.7509,0.75338,2506467.229
20040405,0.75355,0.76336,0.75064,0.76285,2484544.716
20040406,0.76293,0.76905,0.75687,0.76578,2515210.551
20040407,0.76595,0.76725,0.75764,0.76231,2501718.111
20040408,0.76233,0.7651,0.76023,0.76225,2221088.931
20040411,0.763,0.7679,0.76139,0.76581,2458928.576
20040412,0.76567,0.76886,0.75292,0.75427,2444023.249
20040413,0.75429,0.75467,0.7294,0.73441,2618877.32
20040414,0.73405,0.74203,0.73173,0.74083,2601699.862
20040415,0.74103,0.74607,0.73576,0.7433,2591598.504
20040418,0.743,0.75107,0.74296,0.74601,2554601.727
20040419,0.74585,0.7465,0.73069,0.73211,2606590.091
20040420,0.7324,0.73715,0.72596,0.72988,2657806.208
20040421,0.72966,0.7353,0.72313,0.73413,2604875.714
20040422,0.7343,0.73543,0.72643,0.73243,2594916.843
20040425,0.73307,0.736,0.72766,0.73455,2583276.738
20040426,0.73475,0.7367,0.72818,0.7346,2606074.69
20040427,0.73468,0.7363,0.72076,0.72158,2613139.984
20040428,0.72166,0.72365,0.7121,0.72113,2614407.034
20040429,0.72121,0.7241,0.71664,0.72021,2610613.422
20040502,0.72145,0.72286,0.71745,0.72075,2606423.271
20040503,0.72059,0.73115,0.71909,0.72963,2620930.655
20040504,0.72985,0.73418,0.72806,0.73214,2601102.492
20040505,0.73228,0.73261,0.72049,0.7213,2593067.262
20040506,0.72132,0.72357,0.70146,0.70291,2606003.469
20040509,0.70284,0.70433,0.6903,0.69519,2560907.812
20040510,0.69521,0.69895,0.69178,0.69646,2603478.238
20040511,0.69659,0.70232,0.6939,0.69845,2619459.987
20040512,0.69832,0.70005,0.68462,0.68816,2606172.861
20040513,0.688,0.69227,0.68281,0.69089,2598193.819
20040516,0.69094,0.69615,0.68309,0.68514,2570178.787
20040517,0.68502,0.68837,0.67912,0.68684,2591010.5
20040518,0.68679,0.70125,0.68589,0.69511,2603944.434
20040519,0.69542,0.69775,0.69017,0.69616,2597382.018
20040520,0.69624,0.70335,0.69379,0.69723,2582303.544
20040523,0.69717,0.70111,0.69411,0.6967,2608575.579
20040524,0.69657,0.71,0.69535,0.70884,2622061.28
20040525,0.70911,0.7115,0.70473,0.70653,2631033.427
20040526,0.70679,0.71885,0.70513,0.71649,2612929.427
20040527,0.71657,0.71985,0.71128,0.7139,2625066.608
20040530,0.71374,0.7174,0.71165,0.71447,2255077.798
20040531,0.71462,0.7174,0.70541,0.70688,2608381.907
20040601,0.707,0.70955,0.69276,0.69533,2610633.305
20040602,0.69544,0.6985,0.6844,0.68819,2631596.43
20040603,0.68808,0.69626,0.68656,0.69535,2594046.317
20040606,0.69627,0.7077,0.69565,0.70683,2579081.524
20040607,0.70654,0.70715,0.69854,0.70015,2630377.606
20040608,0.70047,0.70128,0.68738,0.68972,2625745.864
20040609,0.69,0.6992,0.68597,0.69651,2606936.517
20040610,0.69677,0.69765,0.69002,0.69194,2602578.02
