DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20040309,1.23226,1.23282,1.21946,1.22205,1354605.7
20040310,1.222,1.23831,1.2162,1.23484,1356982.2
20040311,1.23481,1.23709,1.21707,1.22145,1347175.4
20040314,1.21887,1.23154,1.21815,1.226,1357924.2
20040315,1.22606,1.23695,1.22295,1.22693,1360226
20040316,1.22709,1.2287,1.2173,1.22316,1338080.8
20040317,1.2231,1.24315,1.22182,1.23833,1354175.8
20040318,1.23837,1.24058,1.2254,1.22829,1350261.3
20040321,1.22754,1.23983,1.22189,1.23273,1360833.3
20040322,1.23289,1.23678,1.22628,1.23325,1361277.2
20040323,1.23354,1.23653,1.21133,1.21297,1362066.3
20040324,1.21322,1.21987,1.20962,1.21235,1366087.7
20040325,1.2126,1.22083,1.20733,1.21272,1367063.1
20040328,1.21078,1.21668,1.20559,1.21538,1350568.7
20040329,1.21544,1.22263,1.21474,1.21678,1306805.1
20040330,1.21706,1.23203,1.21668,1.23114,1357518.5
20040331,1.2313,1.23862,1.22532,1.23617,1367239
20040401,1.23602,1.23712,1.20978,1.21305,1355062.1
20040404,1.21076,1.21263,1.19808,1.20149,1374654.2
20040405,1.20118,1.21335,1.19802,1.21136,1362593.1
20040406,1.21096,1.21966,1.20472,1.21712,1358019.5
20040407,1.21684,1.22166,1.20574,1.20823,1362116.4
20040408,1.20795,1.21104,1.20607,1.20858,1279444.7
20040411,1.20857,1.20956,1.2049,1.2073,1322737.9
20040412,1.20734,1.20821,1.19021,1.19424,1332390.7
20040413,1.194,1.19739,1.18678,1.19594,1373773.6
20040414,1.19547,1.1992,1.1891,1.19816,1373514
20040415,1.1978,1.20442,1.1921,1.19886,1369770
20040418,1.19989,1.20756,1.1998,1.20204,1352776.9
20040419,1.20175,1.20215,1.18394,1.18647,1361049.4
20040420,1.18621,1.19111,1.1814,1.18377,1361827.1
20040421,1.18341,1.19133,1.17758,1.19002,1363759.1
20040422,1.18985,1.19401,1.17935,1.18415,1350705.2
20040425,1.18177,1.1884,1.17573,1.18644,1359770.7
20040426,1.18606,1.19456,1.18302,1.19223,1351854.1
20040427,1.19193,1.19496,1.18206,1.18393,1356730.6
20040428,1.18322,1.19841,1.18027,1.19598,1373783.8
20040429,1.19557,1.20089,1.19185,1.1977,1357539
20040502,1.1977,1.2,1.19189,1.19404,1359898.6
20040503,1.19428,1.21173,1.19227,1.20962,1346133
20040504,1.2092,1.21786,1.20915,1.2171,1360703.4
20040505,1.21713,1.21749,1.20625,1.20795,1369606.9
20040506,1.208,1.21313,1.1874,1.18782,1360201.8
20040509,1.18648,1.18936,1.18103,1.18448,1364241.2
20040510,1.18477,1.18885,1.17869,1.18678,1352422.2
